path,bytes,git,decision,reason
Source/HSR/Enemy/HSREnemyCharacter.h,1573,modified tracked,include,
Source/HSR/Equipment/HSREquipmentEffectBridge.cpp,7984,modified tracked,include,
Source/HSR/Equipment/HSREquipmentSubsystem.cpp,59451,modified tracked,include,
Source/HSR/Equipment/HSREquipmentSubsystem.h,11045,modified tracked,include,
Source/HSR/Exploration/HSRGrayboxInteractable.cpp,5662,modified tracked,include,
Source/HSR/Exploration/HSRInstancedScene.cpp,1417,untracked,include,
Source/HSR/Exploration/HSRInstancedScene.h,555,untracked,include,
Source/HSR/Exploration/HSRRewardChest.cpp,6900,modified tracked,include,
Source/HSR/Exploration/HSRRewardChest.h,2130,modified tracked,include,
Source/HSR/Exploration/HSRSceneContent.cpp,4390,untracked,include,
Source/HSR/Exploration/HSRSceneContent.h,1658,untracked,include,
Source/HSR/Exploration/HSRSceneInteraction.cpp,2137,untracked,include,
Source/HSR/Exploration/HSRSceneInteraction.h,907,untracked,include,
Source/HSR/Framework/HSRGameModeBase.cpp,13834,modified tracked,include,
Source/HSR/Framework/HSRGameModeBase.h,3040,modified tracked,include,
Source/HSR/GAS/Ability/HSRAbilityTypes.h,2609,modified tracked,include,
Source/HSR/GAS/Ability/HSRHealAbility.cpp,5432,modified tracked,include,
Source/HSR/GAS/Ability/HSRHealAbility.h,1786,modified tracked,include,
Source/HSR/GAS/Attribute/HSRCoreAttributeSet.cpp,7555,modified tracked,include,
Source/HSR/GAS/Attribute/HSRCoreAttributeSet.h,3108,modified tracked,include,
Source/HSR/HSR.Build.cs,558,modified tracked,include,
Source/HSR/Map/HSRMapSubsystem.cpp,39525,modified tracked,include,
Source/HSR/Map/HSRMapSubsystem.h,5973,modified tracked,include,
Source/HSR/Map/HSRSafePlacement.cpp,3842,untracked,include,
Source/HSR/Map/HSRSafePlacement.h,433,untracked,include,
Source/HSR/Map/HSRWorldMarkers.cpp,3436,untracked,include,
Source/HSR/Map/HSRWorldMarkers.h,330,untracked,include,
Source/HSR/Player/HSRPlayerController.cpp,30648,modified tracked,include,
Source/HSR/Progression/HSRCharacterProfileSubsystem.cpp,12433,modified tracked,include,
Source/HSR/Quest/HSRQuestSubsystem.cpp,18331,modified tracked,include,
Source/HSR/Quest/HSRQuestSubsystem.h,2513,modified tracked,include,
Source/HSR/Quest/HSRQuestTypes.h,3023,modified tracked,include,
Source/HSR/Save/HSRSaveSubsystem.cpp,81830,modified tracked,include,
Source/HSR/Tests/HSRBattleAttributeInitializationTests.cpp,7934,untracked,include,
Source/HSR/Tests/HSRBattleCasualtyTurnTests.cpp,9295,untracked,include,
Source/HSR/Tests/HSRCharacterShellPresentationTests.cpp,10195,untracked,include,
Source/HSR/Tests/HSRCharacterShellTests.cpp,7749,modified tracked,include,
Source/HSR/Tests/HSREquipmentPresentationFlowTests.cpp,8805,untracked,include,
Source/HSR/Tests/HSRHealEnergyPresentationTests.cpp,11327,untracked,include,
Source/HSR/Tests/HSRInteractionBattleAdmissionTests.cpp,28592,modified tracked,include,
Source/HSR/Tests/HSRInventoryViewModelTests.cpp,37129,modified tracked,include,
Source/HSR/Tests/HSRPartyFrontendTests.cpp,9746,modified tracked,include,
Source/HSR/Tests/HSRPlayableFixTests.cpp,8808,untracked,include,
Source/HSR/Tests/HSRPreBattleCandidateTests.cpp,6125,modified tracked,include,
Source/HSR/Tests/HSRPreBattlePresentationTests.cpp,6119,untracked,include,
Source/HSR/Tests/HSRPresentationBenchmark.cpp,3864,untracked,include,
Source/HSR/Tests/HSRPresentationRebuildTests.cpp,2829,untracked,include,
Source/HSR/Tests/HSRPresentationRouteTests.cpp,2484,untracked,include,
Source/HSR/Tests/HSRQuestDialogueTests.cpp,14164,modified tracked,include,
Source/HSR/Tests/HSRRelicPresentationTests.cpp,4873,untracked,include,
Source/HSR/Tests/HSRRewardNotificationTests.cpp,3498,untracked,include,
Source/HSR/Tests/HSRSafePlacementPresentationTests.cpp,12815,untracked,include,
Source/HSR/Tests/HSRSaveFrontendTests.cpp,6707,modified tracked,include,
Source/HSR/UI/Character/HSRCharacterShellViewModel.cpp,14303,modified tracked,include,
Source/HSR/UI/Character/HSRCharacterShellWidget.cpp,20380,modified tracked,include,
Source/HSR/UI/Character/HSRCharacterShellWidget.h,3292,modified tracked,include,
Source/HSR/UI/Frontend/HSRFrontendModuleRootWidget.cpp,4091,modified tracked,include,
Source/HSR/UI/HSRBattleCommandTypes.h,13686,modified tracked,include,
Source/HSR/UI/HSRBattleCommandViewModel.cpp,17547,modified tracked,include,
Source/HSR/UI/HSRBattleCommandWidget.cpp,37954,modified tracked,include,
Source/HSR/UI/HSRBattleCommandWidget.h,10451,modified tracked,include,
Source/HSR/UI/HSRBattleEntryButton.cpp,5261,untracked,include,
Source/HSR/UI/HSRBattleEntryButton.h,1212,untracked,include,
Source/HSR/UI/HSRChallengeDirectoryTypes.h,1871,modified tracked,include,
Source/HSR/UI/HSRChallengeDirectoryViewModel.cpp,6913,modified tracked,include,
Source/HSR/UI/HSRChallengeDirectoryWidget.cpp,7308,modified tracked,include,
Source/HSR/UI/HSRChallengeDirectoryWidget.h,2214,modified tracked,include,
Source/HSR/UI/HSRCharacterDetailTypes.h,2171,modified tracked,include,
Source/HSR/UI/HSRCharacterDetailViewModel.cpp,9824,modified tracked,include,
Source/HSR/UI/HSREquipmentDetailWidget.cpp,1372,modified tracked,include,
Source/HSR/UI/HSRInventoryRewardWidget.cpp,9462,modified tracked,include,
Source/HSR/UI/HSRInventoryRewardWidget.h,3144,modified tracked,include,
Source/HSR/UI/HSRMapWidget.cpp,6859,modified tracked,include,
Source/HSR/UI/HSRMinimapWidget.cpp,4207,untracked,include,
Source/HSR/UI/HSRMinimapWidget.h,738,untracked,include,
Source/HSR/UI/HSRPartyViewModel.cpp,8140,modified tracked,include,
Source/HSR/UI/HSRPartyViewModel.h,3364,modified tracked,include,
Source/HSR/UI/HSRPartyWidget.cpp,15353,modified tracked,include,
Source/HSR/UI/HSRPartyWidget.h,3241,modified tracked,include,
Source/HSR/UI/HSRPreBattleCandidateViewModel.cpp,7360,modified tracked,include,
Source/HSR/UI/HSRPreBattleCandidateViewModel.h,1588,modified tracked,include,
Source/HSR/UI/HSRPreBattleCandidateWidget.cpp,17231,modified tracked,include,
Source/HSR/UI/HSRPreBattleCandidateWidget.h,3245,modified tracked,include,
Source/HSR/UI/HSRQuestViewModel.cpp,3660,modified tracked,include,
Source/HSR/UI/HSRQuestViewModel.h,2787,modified tracked,include,
Source/HSR/UI/HSRQuestWidget.cpp,5754,modified tracked,include,
Source/HSR/UI/HSRQuestWidget.h,1512,modified tracked,include,
Source/HSR/UI/HSRSaveViewModel.cpp,9737,modified tracked,include,
Source/HSR/UI/HSRSaveViewModel.h,2392,modified tracked,include,
Source/HSR/UI/HSRSaveWidget.cpp,12268,modified tracked,include,
Source/HSR/UI/HSRSaveWidget.h,2093,modified tracked,include,
Source/HSR/UI/HSRUIManagerSubsystem.cpp,134607,modified tracked,include,
Source/HSR/UI/HSRUIManagerSubsystem.h,19408,modified tracked,include,
Source/HSR/UI/HSRUserWidget.cpp,7769,modified tracked,include,
Source/HSR/UI/HSRUserWidget.h,2346,modified tracked,include,
Source/HSR/UI/HSRWorldGuidanceWidget.cpp,2184,untracked,include,
Source/HSR/UI/HSRWorldGuidanceWidget.h,616,untracked,include,
Source/HSR/UI/Inventory/HSRInventoryModuleWidget.cpp,31331,modified tracked,include,
Source/HSR/UI/Inventory/HSRInventoryModuleWidget.h,7780,modified tracked,include,
Source/HSR/UI/Inventory/HSRInventoryTypes.h,7085,modified tracked,include,
Source/HSR/UI/Inventory/HSRInventoryViewModel.cpp,37306,modified tracked,include,
Source/HSR/UI/Inventory/HSRInventoryViewModel.h,4465,modified tracked,include,
Source/HSR/UI/Relic/HSRRelicEquipmentTypes.h,4263,modified tracked,include,
Source/HSR/UI/Relic/HSRRelicEquipmentViewModel.cpp,30229,modified tracked,include,
Source/HSR/UI/Relic/HSRRelicEquipmentViewModel.h,3577,modified tracked,include,
Source/HSR/UI/Relic/HSRRelicEquipmentWidget.cpp,36059,modified tracked,include,
Source/HSR/UI/Relic/HSRRelicEquipmentWidget.h,5751,modified tracked,include,
Tools/Presentation/audit_asset_usage.py,1170,untracked,include,
Tools/Presentation/audit_backup_paths.py,2684,untracked,include,
Tools/Presentation/audit_playable_characters.py,2202,untracked,include,
Tools/Presentation/audit_ui_pie.py,1804,untracked,include,
Tools/Presentation/author_cast_animations.py,2300,untracked,include,
Tools/Presentation/author_combat_animations.py,3368,untracked,include,
Tools/Presentation/author_combo_style.py,1061,untracked,include,
Tools/Presentation/author_complete_defeat.py,3465,untracked,include,
Tools/Presentation/author_content.py,16631,untracked,include,
Tools/Presentation/author_maps.py,5862,untracked,include,
Tools/Presentation/author_patrol_fix.py,3534,untracked,include,
Tools/Presentation/author_prebattle.py,2649,untracked,include,
Tools/Presentation/author_skill_descriptions.py,1507,untracked,include,
Tools/Presentation/author_ui.py,21179,untracked,include,
Tools/Presentation/bake_patrol_navigation.py,751,untracked,include,
Tools/Presentation/baseline.py,1348,untracked,include,
Tools/Presentation/build_cleanup_inventory.py,6934,untracked,include,
Tools/Presentation/build_delivery_report.py,4649,untracked,include,
Tools/Presentation/build_item_icons.py,4299,untracked,include,
Tools/Presentation/build_models.py,8874,untracked,include,
Tools/Presentation/capture_battle_pie.py,557,untracked,include,
Tools/Presentation/capture_city.py,601,untracked,include,
Tools/Presentation/capture_current.py,403,untracked,include,
Tools/Presentation/capture_dialogue_pie.py,421,untracked,include,
Tools/Presentation/capture_four_characters.py,1078,untracked,include,
Tools/Presentation/capture_full_map_pie.py,689,untracked,include,
Tools/Presentation/capture_map_views.py,1862,untracked,include,
Tools/Presentation/capture_portraits.py,2295,untracked,include,
Tools/Presentation/capture_prebattle_pie.py,1175,untracked,include,
Tools/Presentation/close_editor.py,176,untracked,include,
Tools/Presentation/collect_validation_chests.py,637,untracked,include,
Tools/Presentation/confirm_battle_pie.py,287,untracked,include,
Tools/Presentation/confirm_battle_result.py,297,untracked,include,
Tools/Presentation/confirm_prebattle_pie.py,530,untracked,include,
Tools/Presentation/editor_bridge.py,1224,untracked,include,
Tools/Presentation/editor_work_mode.py,269,untracked,include,
Tools/Presentation/export_quaternius_death.py,1637,untracked,include,
Tools/Presentation/finalize_party_animation.py,1002,untracked,include,
Tools/Presentation/hide_interaction_shapes.py,726,untracked,include,
Tools/Presentation/import_item_icons.py,2539,untracked,include,
Tools/Presentation/import_kit.py,4165,untracked,include,
Tools/Presentation/import_quaternius_death.py,923,untracked,include,
Tools/Presentation/inspect_animation_sources.py,1206,untracked,include,
Tools/Presentation/inspect_bindings.py,1567,untracked,include,
Tools/Presentation/inspect_capture_api.py,147,untracked,include,
Tools/Presentation/inspect_cc0_animation.py,694,untracked,include,
Tools/Presentation/inspect_content.py,881,untracked,include,
Tools/Presentation/inspect_fix_ui.py,796,untracked,include,
Tools/Presentation/inspect_floor_api.py,270,untracked,include,
Tools/Presentation/inspect_frontend.py,425,untracked,include,
Tools/Presentation/inspect_game_window.py,921,untracked,include,
Tools/Presentation/inspect_geometry.py,609,untracked,include,
Tools/Presentation/inspect_hit.py,332,untracked,include,
Tools/Presentation/inspect_inventory_live.py,866,untracked,include,
Tools/Presentation/inspect_navigation.py,778,untracked,include,
Tools/Presentation/inspect_navigation_geometry.py,499,untracked,include,
Tools/Presentation/inspect_pie.py,1022,untracked,include,
Tools/Presentation/inspect_portrait_bones.py,762,untracked,include,
Tools/Presentation/inspect_prebattle_graph.py,451,untracked,include,
Tools/Presentation/inspect_runtime_assets.py,1746,untracked,include,
Tools/Presentation/inspect_ui_layouts.py,585,untracked,include,
Tools/Presentation/inspect_visual_state.py,924,untracked,include,
Tools/Presentation/load_fix_validation_save.py,851,untracked,include,
Tools/Presentation/measure_packaged_gpu.py,1013,untracked,include,
Tools/Presentation/package_windows.ps1,435,untracked,include,
Tools/Presentation/pie_action.py,1801,untracked,include,
Tools/Presentation/rebuild_locomotion_from_source.py,3024,untracked,include,
Tools/Presentation/refine_battle_hint.py,590,untracked,include,
Tools/Presentation/refine_hub_lighting.py,1565,untracked,include,
Tools/Presentation/refine_materials.py,2590,untracked,include,
Tools/Presentation/refresh_inventory_visuals_pie.py,1151,untracked,include,
Tools/Presentation/repair_curve.py,1047,untracked,include,
Tools/Presentation/repair_equipment_effect.py,580,untracked,include,
Tools/Presentation/repair_party_anim_graphs.py,389,untracked,include,
Tools/Presentation/repair_widget_guids.py,749,untracked,include,
Tools/Presentation/retarget_party.py,2053,untracked,include,
Tools/Presentation/run_automation.py,588,untracked,include,
Tools/Presentation/scene_layout.py,6724,untracked,include,
Tools/Presentation/start_capture_pie.py,594,untracked,include,
Tools/Presentation/start_fix_verification.py,451,untracked,include,
Tools/Presentation/start_pie.py,1100,untracked,include,
Tools/Presentation/stop_pie.py,161,untracked,include,
Tools/Presentation/stop_verification_callbacks.py,642,untracked,include,
Tools/Presentation/update_project_checkpoint.py,2710,untracked,include,
Tools/Presentation/verify_battle_heal_pie.py,2356,untracked,include,
Tools/Presentation/verify_battle_pie.py,1384,untracked,include,
Tools/Presentation/verify_character_tabs_pie.py,1659,untracked,include,
Tools/Presentation/verify_exploration_pie.py,2938,untracked,include,
Tools/Presentation/verify_four_character_motion.py,2660,untracked,include,
Tools/Presentation/verify_inventory_pie.py,1637,untracked,include,
Tools/Presentation/verify_motion_clips_pie.py,2324,untracked,include,
Tools/Presentation/verify_paced_battle.py,3297,untracked,include,
Tools/Presentation/verify_patrol_flow_pie.py,2211,untracked,include,
Tools/Presentation/verify_patrol_motion.py,943,untracked,include,
Tools/Presentation/verify_patrol_return_pie.py,558,untracked,include,
Tools/Presentation/verify_prebattle_back_pie.py,779,untracked,include,
Tools/Presentation/verify_prebattle_pie.py,1087,untracked,include,
Tools/Presentation/verify_relic_page_pie.py,2007,untracked,include,
Tools/Presentation/verify_relic_save_pie.py,3808,untracked,include,
Tools/Presentation/verify_relic_stats_pie.py,2458,untracked,include,
Tools/Presentation/verify_restart_rewards_pie.py,1641,untracked,include,
Tools/Presentation/verify_reward_layout.py,1465,untracked,include,
Tools/Presentation/verify_route_clearance.py,2108,untracked,include,
Tools/Presentation/verify_walk_pie.py,2095,untracked,include,
Tools/Presentation/write_backup_review.py,2057,untracked,include,
docs/CODEX-NAVIGATION-GUIDE.md,3515,modified tracked,include,
docs/asset-cleanup-review/README.md,11894,untracked,include,
docs/asset-cleanup-review/files.csv,2279577,untracked,include,
docs/asset-cleanup-review/summary.json,149,untracked,include,
docs/git-backup-review/README.md,1295,untracked,include,
docs/git-backup-review/paths.csv,114504,untracked,include,
docs/playable-fixes-and-cleanup.md,5439,untracked,include,
docs/presentation-rebuild-delivery.md,3775,untracked,include,
docs/presentation-rebuild-execution.md,11773,untracked,include,
docs/presentation-rebuild-self-evaluation.md,1914,untracked,include,
tasks/active-task.md,48152,modified tracked,include,
todo_plan.md,51272,modified tracked,include,
worklog.md,270845,modified tracked,include,
